ENTITY,SUM,MODEL,STATUS,LOT#,Pre-Lot,OPER,PRODUCT,PACKAGE ID,BOND ID,WIP,IC Q'ty,IN TIME,OUTPLAN,CUST,PIN_PKG,CLOT,JCODE,UPH,LAMILATION,REMARK1,AREA,PM,SETTING OPER,
	BB827       ,	0,	MAXUM       ,	RUNNING     ,	P45NVJD33  ,	,	3400,	169XNNV011               ,	21-3111CE11G2{U}         ,	ANV169XN8001A,	3896,	54506,	21-12-07 12:43,	21-12-10 12:35,	PHISON                                            ,	STBGA169D4U    ,	SKL4Q                                             ,	     ,	54.1263,	,	3000M       ,	TB-B3                    ,	12/24/2021 MP                 ,	3400                          ,
	BB828       ,	2960,	MAXUM       ,	RUNNING     ,	P49ASBP09  ,	,	2200,	096EIAS005               ,	M15T1G1664AC1AG{GVEX2}   ,	AAS096EI2001A,	2992,	33392,	21-12-08 13:03,	21-12-09 09:36,	EliteMT                                           ,	FBGA-96UEJ     ,	P180W.04                                          ,	     ,	145.5310,	,	3000M       ,	TB-B3                    ,	12/25/2021 MP                 ,	2200                          ,
	BB831       ,	16000,	MAXUM       ,	RUNNING     ,	P49ABHC09  ,	,	2200,	008YMAB047               ,	KAG0330A0/AA/W25X20CVUXAG,	AAB008YM2025A,	16000,	152520,	21-12-08 12:14,	21-12-09 03:23,	WINBOND                                           ,	DFN-08YM2D     ,	61282120001                                       ,	     ,	1055.6991,	,	3000M       ,	TB-B3                    ,	12/28/2021 MP                 ,	2200                          ,
	BB832       ,	0,	MAXUM       ,	RUNNING     ,	P50MSA105  ,	,	2200,	078U9MS012               ,	V89C DA1X8 C7464A{A}     ,	AMS078C91003A,	6599,	35743,	21-12-08 04:47,	21-12-08 23:08,	MTI                                               ,	FBGA-78U9      ,	0977236.006                                       ,	     ,	359.7206,	,	3000M       ,	TB-B3                    ,	12/29/2021 MP                 ,	2200                          ,
	BB833       ,	16000,	MAXUM       ,	RUNNING     ,	P49ABHD08  ,	,	2200,	008YMAB047               ,	KAG0330A0/AA/W25X20CVUXAG,	AAB008YM2025A,	16000,	150931,	21-12-08 12:27,	21-12-09 03:36,	WINBOND                                           ,	DFN-08YM2D     ,	612821200ZR                                       ,	     ,	1055.6991,	,	3000        ,	TB-B3                    ,	12/30/2021 MP                 ,	2200                          ,
	BB834       ,	0,	MAXUM       ,	RUNNING     ,	P50MSA104  ,	,	2200,	078U9MS012               ,	V89C DA1X8 C7464A{A}     ,	AMS078C91003A,	6680,	35743,	21-12-08 00:34,	21-12-08 19:08,	MTI                                               ,	FBGA-78U9      ,	0977236.006                                       ,	     ,	359.7206,	,	3000M       ,	TB-B3                    ,	12/31/2021 MP                 ,	2200                          ,
	BB835       ,	0,	MAXUM       ,	RUNNING     ,	P45NVJD16  ,	,	3400,	169XNNV011               ,	21-3111CE11G2{U}         ,	ANV169XN8001A,	1616,	54506,	21-12-07 05:15,	21-12-08 11:06,	PHISON                                            ,	STBGA169D4U    ,	SKL4Q                                             ,	     ,	54.1263,	,	1000M       ,	TB-B3                    ,	                              ,	3400                          ,
	BB836       ,	0,	MAXUM       ,	RUNNING     ,	P49ABHD02  ,	,	2200,	008YMAB047               ,	KAG0330A0/AA/W25X20CVUXAG,	AAB008YM2025A,	16000,	150931,	21-12-07 23:48,	21-12-08 14:57,	WINBOND                                           ,	DFN-08YM2D     ,	612821200ZR                                       ,	     ,	1055.6991,	,	3000M       ,	TB-B3                    ,	                              ,	2200                          ,
	BB837       ,	0,	MAXUM       ,	RUNNING     ,	P45NVJD31  ,	,	3400,	169XNNV011               ,	21-3111CE11G2{U}         ,	ANV169XN8001A,	1553,	54506,	21-12-07 13:14,	21-12-08 17:56,	PHISON                                            ,	STBGA169D4U    ,	SKL4Q                                             ,	     ,	54.1263,	,	3000M       ,	TB-B3                    ,	                              ,	3400                          ,
	BB838       ,	4320,	MAXUM       ,	SETUP       ,	P49ASC817  ,	,	2200,	008YQAS018               ,	F50L1G41LBM1AM{M9ZFK-200u,	AAS008YQ2002B,	2930,	72050,	21-12-08 14:15,	21-12-08 14:45,	EliteMT                                           ,	DFN-08YQ2A     ,	P1BCX.01                                          ,	CWN  ,	673.6142,	,	3000        ,	TB-B3                    ,	                              ,	2200                          ,
	BB839       ,	0,	MAXUM       ,	RUNNING     ,	P49ABES07  ,	,	2200,	008YDAB015               ,	AAG061900/IG/W25R256JWPIQ,	AAB008YD2007A,	3520,	79157,	21-12-08 06:32,	21-12-08 15:31,	WINBOND                                           ,	STDFN-08YD2A   ,	6148M0022                                         ,	     ,	391.6793,	,	3000        ,	TB-B3                    ,	                              ,	2200                          ,
	BB840       ,	0,	MAXUM       ,	IDLE        ,	,	,	,	,	,	AMS078C91003A,	,	,	21-12-08 03:05,	,	,	,	,	     ,	,	,	3000M       ,	TB-B3                    ,	                              ,	2200                          ,
	BB841       ,	0,	MAXUM       ,	QC          ,	P49ASCI12  ,	,	2200,	008FGAS025               ,	EN25QH32BBS1HM{M68FA}{FT4,	AAS008FG1011A,	10080,	141438,	,	,	EliteMT                                           ,	SOP-8G         ,	X117F.01                                          ,	     ,	1156.8699,	,	3000M       ,	TB-B4                    ,	12/08/2021 AP                 ,	2200                          ,
	BB842       ,	0,	MAXUM       ,	RUNNING     ,	P45NVJD14  ,	,	3400,	169XNNV011               ,	21-3111CE11G2{U}         ,	ANV169XN8001A,	1556,	54506,	21-12-07 08:55,	21-12-08 13:40,	PHISON                                            ,	STBGA169D4U    ,	SKL4Q                                             ,	     ,	54.1263,	,	3000M       ,	TB-B4                    ,	12/09/2021 AP                 ,	3400                          ,
	BB843       ,	0,	MAXUM       ,	IDLE        ,	,	,	,	,	,	ANV169XN8001A,	,	,	21-12-08 14:01,	,	,	,	,	     ,	,	,	3000M       ,	TB-B4                    ,	12/10/2021 AP                 ,	3400                          ,
	BB844       ,	8320,	MAXUM       ,	RUNNING     ,	P49ABJI11  ,	,	2200,	008Y6AB034               ,	KAG052140/DB/W25Q20EWUL10,	AAB008Y62010A,	8320,	128092,	21-12-08 09:32,	21-12-08 17:09,	WINBOND                                           ,	DFN-08Y62D     ,	6134D6600                                         ,	     ,	1091.3781,	,	3000        ,	TB-B4                    ,	12/11/2021 AP                 ,	2200                          ,
	BB845       ,	0,	MAXUM       ,	RUNNING     ,	P49ABJJ04  ,	,	2200,	008Y6AB034               ,	KAG052140/DB/W25Q20EWUL10,	AAB008Y62010A,	8320,	128642,	21-12-08 03:50,	21-12-08 11:28,	WINBOND                                           ,	DFN-08Y62D     ,	6134D6600ZT                                       ,	     ,	1091.3781,	,	3000M       ,	TB-B4                    ,	12/12/2021 AP                 ,	2200                          ,
	BB846       ,	0,	MAXUM       ,	RUNNING     ,	P45NVJD09  ,	,	3400,	169XNNV011               ,	21-3111CE11G2{U}         ,	ANV169XN8001A,	1580,	54506,	21-12-07 20:25,	21-12-09 01:36,	PHISON                                            ,	STBGA169D4U    ,	SKL4Q                                             ,	     ,	54.1263,	,	3000M       ,	TB-B4                    ,	12/13/2021 AP                 ,	3400                          ,
	BB847       ,	6869,	MAXUM       ,	RUNNING     ,	P49VGB202  ,	,	2200,	008YQVG015               ,	IS25LP256E-JLLE          ,	ABU008YQ2009A,	4320,	20194,	21-12-08 12:57,	21-12-08 17:18,	ISSI-VG                                           ,	DFN-08YQ2A     ,	PPH669Y1                                          ,	     ,	993.2937,	,	2000M       ,	TB-B4                    ,	12/14/2021 AP                 ,	2200                          ,
	BB848       ,	1562,	MAXUM       ,	IDLE        ,	,	,	,	,	,	ANV169XN8001A,	,	,	21-12-08 13:51,	,	,	,	,	     ,	,	,	3000M       ,	TB-B4                    ,	12/15/2021 AP                 ,	3400                          ,
	BB849       ,	0,	MAXUM       ,	WAIT-REPAIR ,	P45NVJD03  ,	,	3400,	169XNNV011               ,	21-3111CE11G2{U}         ,	ANV169XN8001A,	1595,	54506,	21-12-08 14:24,	21-12-08 03:14:59,	PHISON                                            ,	STBGA169D4U    ,	SKL4Q                                             ,	B1   ,	54.1263,	,	3000M       ,	TB-B4                    ,	12/16/2021 AP                 ,	3400                          ,
	BB850       ,	0,	MAXUM       ,	RUNNING     ,	P49ABHC03  ,	,	2200,	008YMAB047               ,	KAG0330A0/AA/W25X20CVUXAG,	AAB008YM2025A,	16000,	152520,	21-12-07 19:04,	21-12-08 10:13,	WINBOND                                           ,	DFN-08YM2D     ,	61282120001                                       ,	     ,	1055.6991,	,	3000M       ,	TB-B4                    ,	12/17/2021 AP                 ,	2200                          ,
	BB851       ,	0,	MAXUM       ,	RUNNING     ,	P49MSE904  ,	,	2200,	096ECMS003               ,	V89C JT1X16 C753EE       ,	AMS096EC1002A,	5558,	26308,	21-12-08 11:58,	21-12-09 05:33,	MTI                                               ,	FBGA-96UEC     ,	0955246.036                                       ,	     ,	315.8637,	,	3000M       ,	TB-B4                    ,	12/18/2021 AP                 ,	2200                          ,
	BB852       ,	0,	MAXUM       ,	RUNNING     ,	P49ASCI06  ,	,	2200,	008FGAS025               ,	EN25QH32BBS1HM{M68FA}{FT4,	AAS008FG1011A,	10080,	141438,	21-12-08 04:11,	21-12-08 12:53,	EliteMT                                           ,	SOP-8G         ,	X117F.01                                          ,	     ,	1156.8699,	,	3000M       ,	TB-B4                    ,	12/19/2021 AP                 ,	2200                          ,
	BB853       ,	10080,	MAXUM       ,	RUNNING     ,	P49ASCI10  ,	,	2200,	008FGAS025               ,	EN25QH32BBS1HM{M68FA}{FT4,	AAS008FG1011A,	10080,	141438,	21-12-08 12:07,	21-12-08 20:49,	EliteMT                                           ,	SOP-8G         ,	X117F.01                                          ,	     ,	1156.8699,	,	3000M       ,	TB-B4                    ,	12/20/2021 AP                 ,	2200                          ,
	BB854       ,	2940,	MAXUM       ,	RUNNING     ,	P49ASBP03  ,	,	2200,	096EIAS005               ,	M15T1G1664AC1AG{GVEX2}   ,	AAS096EI2001A,	2920,	33392,	21-12-08 08:47,	21-12-09 04:51,	EliteMT                                           ,	FBGA-96UEJ     ,	P180W.04                                          ,	     ,	145.5310,	,	3000M       ,	TB-B4                    ,	12/21/2021 AP                 ,	2200                          ,
	BB855       ,	1490,	MAXUM       ,	IDLE        ,	,	,	,	,	,	AZA0086A1026A,	,	,	21-12-08 07:12,	,	,	,	,	     ,	,	,	3000        ,	TB-B4                    ,	12/22/2021 AP                 ,	2200                          ,
	BB856       ,	0,	MAXUM       ,	RUNNING     ,	P49ASCM02  ,	,	2200,	048MAAS003               ,	EN29LV160CBV1QG{GBNFA}   ,	AAS048MAB001A,	12240,	28223,	21-12-08 02:55,	21-12-09 21:49,	EliteMT                                           ,	MINIBGA48J3U   ,	173G01.05                                         ,	     ,	285.3507,	,	3000M       ,	TB-B4                    ,	12/23/2021 AP                 ,	2200                          ,
	BB857       ,	0,	MAXUM       ,	RUNNING     ,	P49MSE901  ,	,	2200,	096ECMS003               ,	V89C JT1X16 C753EE       ,	AMS096EC1002A,	5560,	26308,	21-12-07 20:28,	21-12-08 14:04,	MTI                                               ,	FBGA-96UEC     ,	0955246.036                                       ,	     ,	315.8637,	,	3000M       ,	TB-B4                    ,	12/24/2021 AP                 ,	2200                          ,
	BB858       ,	0,	MAXUM       ,	RUNNING     ,	P49VGAU01  ,	,	2200,	008YMVG005               ,	IS25WP016D-JULE-TR       ,	ABU008YM2006A,	15995,	105752,	21-12-08 04:24,	21-12-08 19:41,	ISSI-VG                                           ,	DFN-08YM2D     ,	P2L751Y3                                          ,	     ,	1046.4926,	,	3000M       ,	TB-B4                    ,	12/25/2021 AP                 ,	2200                          ,
	BB859       ,	0,	MAXUM       ,	RUNNING     ,	P50MSA101  ,	,	2200,	078U9MS012               ,	V89C DA1X8 C7464A{A}     ,	AMS078C91003A,	6680,	35743,	21-12-08 01:03,	21-12-08 19:37,	MTI                                               ,	FBGA-78U9      ,	0977236.006                                       ,	     ,	359.7206,	,	3000        ,	TB-B4                    ,	12/26/2021 AP                 ,	2200                          ,
	BB860       ,	0,	MAXUM       ,	IDLE        ,	,	,	,	,	,	AMS078C91003A,	,	,	21-12-04 08:22,	,	,	,	,	     ,	,	,	3000        ,	TB-B4                    ,	12/27/2021 AP                 ,	2200                          ,
	BB861       ,	0,	MAXUM       ,	RUNNING     ,	P49ASBN06  ,	,	2200,	096EIAS005               ,	M15T1G1664AC1AG{GVEX2}   ,	AAS096EI2001A,	2940,	32770,	21-12-07 22:59,	21-12-08 19:11,	EliteMT                                           ,	FBGA-96UEJ     ,	P180W.01                                          ,	     ,	145.5310,	,	3000M       ,	TB-B5                    ,	12/28/2021 AP                 ,	2200                          ,
	BB862       ,	2962,	MAXUM       ,	RUNNING     ,	P49ASBP07  ,	,	2200,	096EIAS005               ,	M15T1G1664AC1AG{GVEX2}   ,	AAS096EI2001A,	2973,	33392,	21-12-08 08:52,	21-12-09 05:18,	EliteMT                                           ,	FBGA-96UEJ     ,	P180W.04                                          ,	     ,	145.5310,	,	3000M       ,	TB-B5                    ,	12/29/2021 AP                 ,	2200                          ,
	BB863       ,	0,	MAXUM       ,	RUNNING     ,	P49ASBN08  ,	,	2200,	096EIAS005               ,	M15T1G1664AC1AG{GVEX2}   ,	AAS096EI2001A,	2960,	32770,	21-12-07 17:58,	21-12-08 14:19,	EliteMT                                           ,	FBGA-96UEJ     ,	P180W.01                                          ,	     ,	145.5310,	,	3000        ,	TB-B5                    ,	12/30/2021 AP                 ,	2200                          ,
	BB864       ,	0,	MAXUM       ,	RUNNING     ,	P49ASCE11  ,	,	2200,	008FGAS025               ,	EN25QH32BBS1HM{M68FA}{FT4,	AAS008FG1011A,	10080,	145005,	21-12-08 06:10,	21-12-08 14:53,	EliteMT                                           ,	SOP-8G         ,	X117C.01                                          ,	     ,	1156.8699,	,	3000M       ,	TB-B5                    ,	12/31/2021 AP                 ,	2200                          ,
	BB865       ,	16000,	MAXUM       ,	RUNNING     ,	P49ABJZ13  ,	,	2200,	008YMAB062               ,	KAG049900/DB/W25Q80DVUXIE,	AAB008YM2023A,	9722,	201722,	21-12-08 12:54,	21-12-08 20:15,	WINBOND                                           ,	DFN-08YM2D     ,	6135CM300ZY                                       ,	     ,	1328.3826,	,	3000M       ,	TB-B5                    ,	                              ,	2200                          ,
	BB866       ,	16000,	MAXUM       ,	RUNNING     ,	P49ABHC10  ,	,	2200,	008YMAB047               ,	KAG0330A0/AA/W25X20CVUXAG,	AAB008YM2025A,	8520,	152520,	21-12-08 09:17,	21-12-08 17:23,	WINBOND                                           ,	DFN-08YM2D     ,	61282120001                                       ,	     ,	1055.6991,	,	3000M       ,	TB-B5                    ,	                              ,	2200                          ,
	BB867       ,	8320,	MAXUM       ,	RUNNING     ,	P46ASBU22  ,	,	2200,	008Y6AS005               ,	EN25S32AS1HM{M9ZFA}      ,	AAS008Y62003A,	4160,	194140,	21-12-08 12:58,	21-12-08 16:51,	EliteMT                                           ,	DFN-08Y62D     ,	X111R.01                                          ,	     ,	1069.1492,	,	3000M       ,	TB-B5                    ,	                              ,	2200                          ,
	BB868       ,	10080,	MAXUM       ,	RUNNING     ,	P49ASCE13  ,	,	2200,	008FGAS025               ,	EN25QH32BBS1HM{M68FA}{FT4,	AAS008FG1011A,	10080,	145005,	21-12-08 12:07,	21-12-08 20:49,	EliteMT                                           ,	SOP-8G         ,	X117C.01                                          ,	     ,	1156.8699,	,	3000M       ,	TB-B5                    ,	                              ,	2200                          ,
	BB869       ,	0,	MAXUM       ,	IDLE        ,	,	,	,	,	,	AAB008YD2014A,	,	,	21-12-08 07:12,	,	,	,	,	     ,	,	,	3000M       ,	TB-B5                    ,	                              ,	2200                          ,
	BB870       ,	0,	MAXUM       ,	SETUP       ,	P45NVJD04  ,	,	3400,	169XNNV011               ,	21-3111CE11G2{U}         ,	ANV169XN8001A,	1585,	54506,	21-12-08 14:19,	21-12-08 14:49,	PHISON                                            ,	STBGA169D4U    ,	SKL4Q                                             ,	CWN  ,	54.1263,	,	3000M       ,	TB-B9                    ,	                              ,	3400                          ,
